FEATURES_SELECTION,OUTLIER_REMOVAL,DATA_BALANCING,CLASSIFIER,SCORE,FEATURES
SelectKBest(),IsolationForest(n_estimators=8),RandomOverSampler(sampling_strategy='minority'),"[RandomOverSampler(sampling_strategy='minority')
 LogisticRegression(C=1, max_iter=1000, penalty='none', random_state=42)]",0.5126026392961877,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 DecisionTreeClassifier(max_features='sqrt', min_samples_leaf=2,
                        min_samples_split=4)                    ]",0.5336898395721925,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 AdaBoostClassifier(learning_rate=0.1, n_estimators=20)]",0.5602272727272728,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=10,
                            min_samples_split=8, min_weight_fraction_leaf=0)]",0.5602272727272728,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=8),RandomOverSampler(sampling_strategy='all'),"[RandomOverSampler(sampling_strategy='all')
 RandomForestClassifier(max_features=3, min_samples_leaf=3, min_samples_split=8,
                        n_estimators=20)                                        ]",0.5634358288770054,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 LogisticRegression(C=2, max_iter=1000, random_state=42)]",0.5126026392961877,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='all', shrinkage=1)","[RandomOverSampler(sampling_strategy='all', shrinkage=1) SVC(C=100)]",0.5158111954459204,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='all', shrinkage=2)","[RandomOverSampler(sampling_strategy='all', shrinkage=2) SVC(C=200)]",0.5333059587471352,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=20),"SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority')
 LogisticRegression(C=9, max_iter=1000, random_state=42)]",0.5672327538053346,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=20),"SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority')
 LogisticRegression(C=6, max_iter=1000, random_state=42)]",0.5672327538053346,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=20),"SMOTE(k_neighbors=3, sampling_strategy='minority')","[SMOTE(k_neighbors=3, sampling_strategy='minority')
 DecisionTreeClassifier(max_features='log2', min_samples_leaf=2)]",0.6900240493552507,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=20),"SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all')
 LogisticRegression(C=5, max_iter=1000, random_state=42)]",0.5672327538053346,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=20),"SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all')
 LogisticRegression(C=6, max_iter=1000, random_state=42)]",0.5635768398268398,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=20),"SMOTE(k_neighbors=3, sampling_strategy='all')","[SMOTE(k_neighbors=3, sampling_strategy='all')
 LogisticRegression(C=9, max_iter=1000, penalty='none', random_state=42)]",0.5733813364055299,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=20),RandomOverSampler(sampling_strategy='minority'),"[RandomOverSampler(sampling_strategy='minority')
 DecisionTreeClassifier(max_features='log2', min_samples_leaf=2,
                        min_samples_split=6)                    ]",0.5812749615975423,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=20),"RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 LogisticRegression(C=4, max_iter=1000, random_state=42)]",0.5638053344504959,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=20),"RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 DecisionTreeClassifier(criterion='entropy', max_features='sqrt',
                        min_samples_leaf=2, min_samples_split=8) ]",0.570696143863552,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=20),"RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 LogisticRegression(C=2, max_iter=1000, penalty='none', random_state=42)]",0.575699233716475,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=20),RandomOverSampler(sampling_strategy='all'),"[RandomOverSampler(sampling_strategy='all')
 DecisionTreeClassifier(criterion='entropy', max_features='log2',
                        min_samples_leaf=2, min_samples_split=4) ]",0.6202807833619847,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=20),"RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 LogisticRegression(C=4, max_iter=1000, random_state=42)]",0.5596687938498284,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=20),"RandomOverSampler(sampling_strategy='all', shrinkage=1)","[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 LogisticRegression(C=2, max_iter=1000, penalty='none', random_state=42)]",0.695917487684729,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectKBest(),IsolationForest(n_estimators=20),"RandomOverSampler(sampling_strategy='all', shrinkage=2)","[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 LogisticRegression(C=2, max_iter=1000, penalty='none', random_state=42)]",0.568311377319998,"['wmc' 'protectedFieldsQty' 'defaultFieldsQty' 'loc' 'returnQty' 'loopQty'
 'comparisonsQty' 'assignmentsQty' 'variablesQty' 'maxNestedBlocksQty']"
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),None,"SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority')
 LogisticRegression(C=8, max_iter=1000, random_state=42)]",0.6067913309018623,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),None,"SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority')
 LogisticRegression(C=1, max_iter=1000, random_state=42)]",0.6134877338031987,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),None,"SMOTE(k_neighbors=3, sampling_strategy='minority')","[SMOTE(k_neighbors=3, sampling_strategy='minority')
 LogisticRegression(C=2, max_iter=1000, penalty='none', random_state=42)]",0.6134877338031987,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),None,"SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all')
 LogisticRegression(C=1, max_iter=1000, penalty='none', random_state=42)]",0.5606578491611698,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),None,"SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all')
 LogisticRegression(C=8, max_iter=1000, random_state=42)]",0.6134877338031987,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),None,"SMOTE(k_neighbors=3, sampling_strategy='all')","[SMOTE(k_neighbors=3, sampling_strategy='all')
 LogisticRegression(C=1, max_iter=1000, penalty='none', random_state=42)]",0.6454130899671696,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),None,RandomOverSampler(sampling_strategy='minority'),"[RandomOverSampler(sampling_strategy='minority')
 LogisticRegression(C=8, max_iter=1000, random_state=42)]",0.5763230023192072,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),None,"RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 LogisticRegression(C=3, max_iter=1000, penalty='none', random_state=42)]",0.5672293242810321,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),None,"RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1) SVC(C=100)]",0.4999391031898771,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),None,"RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 RandomForestClassifier(max_features=3, min_samples_leaf=3, min_samples_split=10,
                        n_estimators=10)                                         ]",0.5009273182957393,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),None,RandomOverSampler(sampling_strategy='all'),"[RandomOverSampler(sampling_strategy='all')
 LogisticRegression(C=1, max_iter=1000, penalty='none', random_state=42)]",0.6617716333845365,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),None,"RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 LogisticRegression(C=1, max_iter=1000, random_state=42)]",0.5841319915062799,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),None,"RandomOverSampler(sampling_strategy='all', shrinkage=1)","[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 DecisionTreeClassifier(max_depth=3, max_features='sqrt', min_samples_leaf=6,
                        min_samples_split=6)                                 ]",0.4891583224090965,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),None,"RandomOverSampler(sampling_strategy='all', shrinkage=2)","[RandomOverSampler(sampling_strategy='all', shrinkage=2) SVC(C=100)]",0.5097990471674683,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(),"SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority') SVC(C=200)]",0.6276043266769074,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(),"SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority') SVC(C=100)]",0.6486117952928299,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(),"SMOTE(k_neighbors=3, sampling_strategy='minority')","[SMOTE(k_neighbors=3, sampling_strategy='minority') SVC(C=200)]",0.6626395781637717,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(),"SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=10,
                            min_samples_split=10, min_weight_fraction_leaf=0)]",0.6281679807629391,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(),"SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all')
 LogisticRegression(C=1, max_iter=1000, random_state=42)]",0.611609339862955,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(),"SMOTE(k_neighbors=3, sampling_strategy='all')","[SMOTE(k_neighbors=3, sampling_strategy='all')
 AdaBoostClassifier(learning_rate=0.8, n_estimators=75)]",0.6141769073220686,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(),RandomOverSampler(sampling_strategy='minority'),[RandomOverSampler(sampling_strategy='minority') SVC(C=200)],0.6221038587848933,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(),"RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0) SVC(C=150)]",0.6287215058437168,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(),"RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1) SVC(C=100)]",0.6307452725250278,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(),"RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 LogisticRegression(C=1, max_iter=1000, random_state=42)]",0.6047966656072885,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(),RandomOverSampler(sampling_strategy='all'),"[RandomOverSampler(sampling_strategy='all')
 DecisionTreeClassifier(criterion='entropy', max_features='log2',
                        min_samples_leaf=2, min_samples_split=6) ]",0.672172531769306,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(),"RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 DecisionTreeClassifier(criterion='entropy', max_features='sqrt',
                        min_samples_leaf=2, min_samples_split=4) ]",0.6415954001177779,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(),"RandomOverSampler(sampling_strategy='all', shrinkage=1)","[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 LogisticRegression(C=2, max_iter=1000, penalty='none', random_state=42)]",0.5876007191732999,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(),"RandomOverSampler(sampling_strategy='all', shrinkage=2)","[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 LogisticRegression(C=1, max_iter=1000, random_state=42)]",0.608425697865353,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),"IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority') SVC(C=200)]",0.618934375937991,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),"IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority') SVC(C=200)]",0.6086117952928298,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),"IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=3, sampling_strategy='minority')","[SMOTE(k_neighbors=3, sampling_strategy='minority') SVC(C=100)]",0.6276043266769074,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),"IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all') SVC(C=200)]",0.6342219737357309,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),"IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all') SVC(C=100)]",0.657281746031746,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),"IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=3, sampling_strategy='all')","[SMOTE(k_neighbors=3, sampling_strategy='all')
 AdaBoostClassifier(learning_rate=1)]",0.6252594152232639,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),"IsolationForest(max_features=5, n_estimators=10)",RandomOverSampler(sampling_strategy='minority'),"[RandomOverSampler(sampling_strategy='minority')
 DecisionTreeClassifier(max_features='sqrt', min_samples_leaf=2,
                        min_samples_split=4)                    ]",0.680106130428711,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),"IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0) SVC(C=100)]",0.6324264394300545,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),"IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 DecisionTreeClassifier(criterion='entropy', max_depth=4, max_features='sqrt',
                        min_samples_leaf=2, min_samples_split=8)              ]",0.5783266733266733,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),"IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 LogisticRegression(C=1, max_iter=1000, random_state=42)]",0.6004416282642089,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),"IsolationForest(max_features=5, n_estimators=10)",RandomOverSampler(sampling_strategy='all'),[RandomOverSampler(sampling_strategy='all') SVC(C=200)],0.6324264394300545,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),"IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0) SVC(C=150)]",0.6324264394300545,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),"IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='all', shrinkage=1)","[RandomOverSampler(sampling_strategy='all', shrinkage=1) SVC(C=200)]",0.5745238095238095,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),"IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='all', shrinkage=2)","[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 LogisticRegression(C=1, max_iter=1000, random_state=42)]",0.6006670771756979,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(n_estimators=8),"SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority') SVC(C=200)]",0.618934375937991,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(n_estimators=8),"SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority') SVC(C=200)]",0.6276043266769074,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(n_estimators=8),"SMOTE(k_neighbors=3, sampling_strategy='minority')","[SMOTE(k_neighbors=3, sampling_strategy='minority') SVC(C=150)]",0.6653859888412168,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(n_estimators=8),"SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=10,
                            min_samples_split=10, min_weight_fraction_leaf=0)]",0.6115320052583678,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(n_estimators=8),"SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=10,
                            min_samples_split=10, min_weight_fraction_leaf=0)]",0.590297619047619,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(n_estimators=8),"SMOTE(k_neighbors=3, sampling_strategy='all')","[SMOTE(k_neighbors=3, sampling_strategy='all') SVC(C=20)]",0.618934375937991,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(n_estimators=8),RandomOverSampler(sampling_strategy='minority'),[RandomOverSampler(sampling_strategy='minority') SVC(C=150)],0.6049673579109063,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 DecisionTreeClassifier(criterion='entropy', max_features='sqrt',
                        min_samples_leaf=2, min_samples_split=6) ]",0.6679178885630499,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1) SVC(C=100)]",0.6220753217861115,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 LogisticRegression(C=1, max_iter=1000, random_state=42)]",0.584191628264209,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(n_estimators=8),RandomOverSampler(sampling_strategy='all'),[RandomOverSampler(sampling_strategy='all') SVC(C=100)],0.6221038587848933,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
SelectPercentile(score_func=<function chi2 at 0x00000239A1597D00>),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0) SVC(C=100)]",0.6410963901689708,['wmc' 'lcom' 'finalMethodsQty' 'loc' 'numbersQty']
