FEATURES_SELECTION,OUTLIER_REMOVAL,DATA_BALANCING,CLASSIFIER,SCORE,FEATURES
SelectKBest(),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=2, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.7176666666666666,"['cbo' 'fanout' 'lcom*' 'publicMethodsQty' 'visibleMethodsQty'
 'privateFieldsQty' 'finalFieldsQty' 'stringLiteralsQty' 'uniqueWordsQty'
 'logStatementsQty']"
SelectKBest(),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=2,
                            min_samples_split=8, min_weight_fraction_leaf=0)]",0.8296666666666667,"['cbo' 'fanout' 'lcom*' 'publicMethodsQty' 'visibleMethodsQty'
 'privateFieldsQty' 'finalFieldsQty' 'stringLiteralsQty' 'uniqueWordsQty'
 'logStatementsQty']"
SelectKBest(),IsolationForest(n_estimators=8),RandomOverSampler(sampling_strategy='all'),"[RandomOverSampler(sampling_strategy='all')
 RandomForestClassifier(max_features=3, min_samples_leaf=3, min_samples_split=8,
                        n_estimators=20)                                        ]",0.7469629629629629,"['cbo' 'fanout' 'lcom*' 'publicMethodsQty' 'visibleMethodsQty'
 'privateFieldsQty' 'finalFieldsQty' 'stringLiteralsQty' 'uniqueWordsQty'
 'logStatementsQty']"
SelectKBest(),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 RandomForestClassifier(max_features=1, min_samples_leaf=5, min_samples_split=8,
                        n_estimators=20)                                        ]",0.742974358974359,"['cbo' 'fanout' 'lcom*' 'publicMethodsQty' 'visibleMethodsQty'
 'privateFieldsQty' 'finalFieldsQty' 'stringLiteralsQty' 'uniqueWordsQty'
 'logStatementsQty']"
SelectKBest(),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='all', shrinkage=1)","[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 AdaBoostClassifier(algorithm='SAMME', learning_rate=0.8, n_estimators=75)]",0.8296666666666667,"['cbo' 'fanout' 'lcom*' 'publicMethodsQty' 'visibleMethodsQty'
 'privateFieldsQty' 'finalFieldsQty' 'stringLiteralsQty' 'uniqueWordsQty'
 'logStatementsQty']"
SelectKBest(),IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='all', shrinkage=2)","[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 AdaBoostClassifier(algorithm='SAMME', learning_rate=0.1)]",0.9043333333333332,"['cbo' 'fanout' 'lcom*' 'publicMethodsQty' 'visibleMethodsQty'
 'privateFieldsQty' 'finalFieldsQty' 'stringLiteralsQty' 'uniqueWordsQty'
 'logStatementsQty']"
SelectKBest(),IsolationForest(n_estimators=20),"SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.7395555555555555,"['cbo' 'fanout' 'lcom*' 'publicMethodsQty' 'visibleMethodsQty'
 'privateFieldsQty' 'finalFieldsQty' 'stringLiteralsQty' 'uniqueWordsQty'
 'logStatementsQty']"
SelectKBest(),IsolationForest(n_estimators=20),"SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority')
 AdaBoostClassifier(learning_rate=0.8, n_estimators=100)]",0.7786666666666667,"['cbo' 'fanout' 'lcom*' 'publicMethodsQty' 'visibleMethodsQty'
 'privateFieldsQty' 'finalFieldsQty' 'stringLiteralsQty' 'uniqueWordsQty'
 'logStatementsQty']"
SelectKBest(),IsolationForest(n_estimators=20),"SMOTE(k_neighbors=3, sampling_strategy='minority')","[SMOTE(k_neighbors=3, sampling_strategy='minority')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=2, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.1629629629629629,"['cbo' 'fanout' 'lcom*' 'publicMethodsQty' 'visibleMethodsQty'
 'privateFieldsQty' 'finalFieldsQty' 'stringLiteralsQty' 'uniqueWordsQty'
 'logStatementsQty']"
SelectKBest(),IsolationForest(n_estimators=20),"SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=10, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                  ]",0.7185555555555554,"['cbo' 'fanout' 'lcom*' 'publicMethodsQty' 'visibleMethodsQty'
 'privateFieldsQty' 'finalFieldsQty' 'stringLiteralsQty' 'uniqueWordsQty'
 'logStatementsQty']"
SelectKBest(),IsolationForest(n_estimators=20),"SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=2, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6682706552706552,"['cbo' 'fanout' 'lcom*' 'publicMethodsQty' 'visibleMethodsQty'
 'privateFieldsQty' 'finalFieldsQty' 'stringLiteralsQty' 'uniqueWordsQty'
 'logStatementsQty']"
SelectKBest(),IsolationForest(n_estimators=20),"SMOTE(k_neighbors=3, sampling_strategy='all')","[SMOTE(k_neighbors=3, sampling_strategy='all')
 DecisionTreeClassifier(max_features='log2', min_samples_leaf=2,
                        min_samples_split=4)                    ]",0.1423076923076923,"['cbo' 'fanout' 'lcom*' 'publicMethodsQty' 'visibleMethodsQty'
 'privateFieldsQty' 'finalFieldsQty' 'stringLiteralsQty' 'uniqueWordsQty'
 'logStatementsQty']"
SelectKBest(),IsolationForest(n_estimators=20),RandomOverSampler(sampling_strategy='minority'),"[RandomOverSampler(sampling_strategy='minority')
 AdaBoostClassifier(learning_rate=0.5, n_estimators=100)]",0.7478315018315019,"['cbo' 'fanout' 'lcom*' 'publicMethodsQty' 'visibleMethodsQty'
 'privateFieldsQty' 'finalFieldsQty' 'stringLiteralsQty' 'uniqueWordsQty'
 'logStatementsQty']"
SelectKBest(),IsolationForest(n_estimators=20),"RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 AdaBoostClassifier(learning_rate=0.5)]",0.7478315018315019,"['cbo' 'fanout' 'lcom*' 'publicMethodsQty' 'visibleMethodsQty'
 'privateFieldsQty' 'finalFieldsQty' 'stringLiteralsQty' 'uniqueWordsQty'
 'logStatementsQty']"
SelectKBest(),IsolationForest(n_estimators=20),"RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.7268315018315018,"['cbo' 'fanout' 'lcom*' 'publicMethodsQty' 'visibleMethodsQty'
 'privateFieldsQty' 'finalFieldsQty' 'stringLiteralsQty' 'uniqueWordsQty'
 'logStatementsQty']"
SelectKBest(),IsolationForest(n_estimators=20),"RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 RandomForestClassifier(max_features=3, min_samples_leaf=3, min_samples_split=8,
                        n_estimators=10)                                        ]",0.7395555555555556,"['cbo' 'fanout' 'lcom*' 'publicMethodsQty' 'visibleMethodsQty'
 'privateFieldsQty' 'finalFieldsQty' 'stringLiteralsQty' 'uniqueWordsQty'
 'logStatementsQty']"
SelectKBest(),IsolationForest(n_estimators=20),RandomOverSampler(sampling_strategy='all'),"[RandomOverSampler(sampling_strategy='all')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=3, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6774725274725275,"['cbo' 'fanout' 'lcom*' 'publicMethodsQty' 'visibleMethodsQty'
 'privateFieldsQty' 'finalFieldsQty' 'stringLiteralsQty' 'uniqueWordsQty'
 'logStatementsQty']"
SelectKBest(),IsolationForest(n_estimators=20),"RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 RandomForestClassifier(max_features=3, min_samples_leaf=3, min_samples_split=8,
                        n_estimators=20)                                        ]",0.7472642140468226,"['cbo' 'fanout' 'lcom*' 'publicMethodsQty' 'visibleMethodsQty'
 'privateFieldsQty' 'finalFieldsQty' 'stringLiteralsQty' 'uniqueWordsQty'
 'logStatementsQty']"
SelectKBest(),IsolationForest(n_estimators=20),"RandomOverSampler(sampling_strategy='all', shrinkage=1)","[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=3, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.7228632478632478,"['cbo' 'fanout' 'lcom*' 'publicMethodsQty' 'visibleMethodsQty'
 'privateFieldsQty' 'finalFieldsQty' 'stringLiteralsQty' 'uniqueWordsQty'
 'logStatementsQty']"
SelectKBest(),IsolationForest(n_estimators=20),"RandomOverSampler(sampling_strategy='all', shrinkage=2)","[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=2, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.7972820512820513,"['cbo' 'fanout' 'lcom*' 'publicMethodsQty' 'visibleMethodsQty'
 'privateFieldsQty' 'finalFieldsQty' 'stringLiteralsQty' 'uniqueWordsQty'
 'logStatementsQty']"
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),None,"SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority')
 RandomForestClassifier(max_depth=3, max_features=1, min_samples_leaf=4,
                        min_samples_split=10, n_estimators=20)          ]",0.7042583470169677,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),None,"SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=3, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.511774988081996,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),None,"SMOTE(k_neighbors=3, sampling_strategy='minority')","[SMOTE(k_neighbors=3, sampling_strategy='minority')
 RandomForestClassifier(max_features=3, min_samples_leaf=3, min_samples_split=10,
                        n_estimators=10)                                         ]",0.0933333333333333,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),None,"SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all')
 DecisionTreeClassifier(max_depth=4, max_features='sqrt', min_samples_leaf=4)]",0.6726436781609195,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),None,"SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all')
 AdaBoostClassifier(algorithm='SAMME', learning_rate=1, n_estimators=100)]",0.542565225323846,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),None,"SMOTE(k_neighbors=3, sampling_strategy='all')","[SMOTE(k_neighbors=3, sampling_strategy='all')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.0933333333333333,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),None,RandomOverSampler(sampling_strategy='minority'),"[RandomOverSampler(sampling_strategy='minority')
 AdaBoostClassifier(learning_rate=1, n_estimators=20)]",0.5622988505747127,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),None,"RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=10,
                            min_samples_split=8, min_weight_fraction_leaf=0)]",0.5654769850097991,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),None,"RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 GradientBoostingClassifier(max_leaf_nodes=2, min_samples_split=8,
                            min_weight_fraction_leaf=0)           ]",0.6086515881844023,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),None,"RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=3, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6120924483994561,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),None,RandomOverSampler(sampling_strategy='all'),"[RandomOverSampler(sampling_strategy='all')
 AdaBoostClassifier(learning_rate=1, n_estimators=20)]",0.5728587319243603,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),None,"RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 DecisionTreeClassifier(max_features='sqrt', min_samples_leaf=2,
                        min_samples_split=4)                    ]",0.6144461512203447,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),None,"RandomOverSampler(sampling_strategy='all', shrinkage=1)","[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 GradientBoostingClassifier(max_leaf_nodes=3, min_samples_split=10,
                            min_weight_fraction_leaf=0)            ]",0.7118773946360153,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),None,"RandomOverSampler(sampling_strategy='all', shrinkage=2)","[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=2,
                            min_samples_split=8, min_weight_fraction_leaf=0)]",0.6086515881844023,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),IsolationForest(),"SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority')
 RandomForestClassifier(max_depth=3, max_features=3, min_samples_leaf=3,
                        min_samples_split=8, n_estimators=20)           ]",0.5682706552706553,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),IsolationForest(),"SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority')
 RandomForestClassifier(max_features=1, min_samples_leaf=3, min_samples_split=8,
                        n_estimators=20)                                        ]",0.0962962962962963,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),IsolationForest(),"SMOTE(k_neighbors=3, sampling_strategy='minority')","[SMOTE(k_neighbors=3, sampling_strategy='minority')
 RandomForestClassifier(max_depth=3, max_features=3, min_samples_leaf=5,
                        min_samples_split=10, n_estimators=20)          ]",0.0923076923076923,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),IsolationForest(),"SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.5389114331723028,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),IsolationForest(),"SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all')
 RandomForestClassifier(max_features=1, min_samples_leaf=3, min_samples_split=8,
                        n_estimators=20)                                        ]",0.0923076923076923,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),IsolationForest(),"SMOTE(k_neighbors=3, sampling_strategy='all')","[SMOTE(k_neighbors=3, sampling_strategy='all')
 DecisionTreeClassifier(max_features='log2', min_samples_leaf=2,
                        min_samples_split=4)                    ]",0.0962962962962963,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),IsolationForest(),RandomOverSampler(sampling_strategy='minority'),"[RandomOverSampler(sampling_strategy='minority')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.675962962962963,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),IsolationForest(),"RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 RandomForestClassifier(max_features=1, min_samples_leaf=3, min_samples_split=8,
                        n_estimators=20)                                        ]",0.6188170090778786,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),IsolationForest(),"RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6215016835016836,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),IsolationForest(),"RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=2,
                            min_samples_split=8, min_weight_fraction_leaf=0)]",0.661913043478261,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),IsolationForest(),RandomOverSampler(sampling_strategy='all'),"[RandomOverSampler(sampling_strategy='all')
 LogisticRegression(C=1, max_iter=1000, random_state=42)]",0.5603007518796993,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
SelectPercentile(score_func=<function chi2 at 0x000001BBC4C93D00>),IsolationForest(),"RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 DecisionTreeClassifier(max_features='log2', min_samples_leaf=2,
                        min_samples_split=4)                    ]",0.6379484702093398,['lcom' 'loc' 'stringLiteralsQty' 'mathOperationsQty' 'modifiers']
