FEATURES_SELECTION,OUTLIER_REMOVAL,DATA_BALANCING,CLASSIFIER,SCORE,FEATURES
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(),"RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0) SVC(C=100)]",0.4926984126984127,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(),"RandomOverSampler(sampling_strategy='all', shrinkage=1)","[RandomOverSampler(sampling_strategy='all', shrinkage=1) GaussianNB()]",0.526984126984127,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(),"RandomOverSampler(sampling_strategy='all', shrinkage=2)","[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 DecisionTreeClassifier(max_depth=3, max_features='log2', min_samples_leaf=4,
                        min_samples_split=4, splitter='random')              ]",0.5311904761904762,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)","IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority') SVC(C=100)]",0.5231746031746032,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)","IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority')
 RandomForestClassifier(max_depth=3, max_features=3, min_samples_leaf=3,
                        min_samples_split=8, n_estimators=20)           ]",0.5204761904761904,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)","IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=3, sampling_strategy='minority')","[SMOTE(k_neighbors=3, sampling_strategy='minority')
 DecisionTreeClassifier(max_depth=2, max_features='sqrt', min_samples_leaf=4,
                        splitter='random')                                   ]",0.6138888888888889,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)","IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all') SVC(C=100)]",0.4926984126984127,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)","IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all') SVC(C=100)]",0.4549999999999999,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)","IsolationForest(max_features=5, n_estimators=10)","SMOTE(k_neighbors=3, sampling_strategy='all')","[SMOTE(k_neighbors=3, sampling_strategy='all') SVC(C=20)]",0.4728571428571428,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)","IsolationForest(max_features=5, n_estimators=10)",RandomOverSampler(sampling_strategy='minority'),[RandomOverSampler(sampling_strategy='minority') SVC(C=100)],0.551031746031746,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)","IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 DecisionTreeClassifier(max_features='log2', min_samples_leaf=4,
                        min_samples_split=6)                    ]",0.7096031746031745,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)","IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1) GaussianNB()]",0.4988095238095237,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)","IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=10,
                            min_samples_split=8, min_weight_fraction_leaf=0.25)]",0.5826984126984127,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)","IsolationForest(max_features=5, n_estimators=10)",RandomOverSampler(sampling_strategy='all'),"[RandomOverSampler(sampling_strategy='all')
 DecisionTreeClassifier(max_depth=3, max_features='sqrt', min_samples_leaf=2,
                        min_samples_split=4, splitter='random')              ]",0.5542857142857143,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)","IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0) SVC(C=100)]",0.5682539682539682,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)","IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='all', shrinkage=1)","[RandomOverSampler(sampling_strategy='all', shrinkage=1) GaussianNB()]",0.5015079365079365,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)","IsolationForest(max_features=5, n_estimators=10)","RandomOverSampler(sampling_strategy='all', shrinkage=2)","[RandomOverSampler(sampling_strategy='all', shrinkage=2) GaussianNB()]",0.5404761904761906,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=8),"SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.5799999999999998,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=8),"SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority')
 AdaBoostClassifier(algorithm='SAMME', learning_rate=0.8, n_estimators=10)]",0.6316666666666666,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=8),"SMOTE(k_neighbors=3, sampling_strategy='minority')","[SMOTE(k_neighbors=3, sampling_strategy='minority')
 RandomForestClassifier(max_depth=3, max_features=1, min_samples_leaf=5,
                        min_samples_split=8, n_estimators=10)           ]",0.5662698412698413,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=8),"SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all')
 AdaBoostClassifier(algorithm='SAMME', learning_rate=1, n_estimators=10)]",0.5764285714285714,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=8),"SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=10,
                            min_samples_split=10, min_weight_fraction_leaf=0)]",0.5866666666666667,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=8),"SMOTE(k_neighbors=3, sampling_strategy='all')","[SMOTE(k_neighbors=3, sampling_strategy='all') SVC(C=100)]",0.6073809523809524,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=8),RandomOverSampler(sampling_strategy='minority'),"[RandomOverSampler(sampling_strategy='minority')
 AdaBoostClassifier(algorithm='SAMME', learning_rate=0.8, n_estimators=20)]",0.6435714285714285,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='minority', shrinkage=0)","[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 RandomForestClassifier(max_depth=3, max_features=10, min_samples_leaf=4,
                        min_samples_split=8, n_estimators=20)            ]",0.5561904761904761,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='minority', shrinkage=1)","[RandomOverSampler(sampling_strategy='minority', shrinkage=1) GaussianNB()]",0.4959523809523808,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='minority', shrinkage=2)","[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 DecisionTreeClassifier(criterion='entropy', max_depth=2, max_features='log2',
                        min_samples_leaf=8, min_samples_split=8)              ]",0.5266666666666666,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=8),RandomOverSampler(sampling_strategy='all'),[RandomOverSampler(sampling_strategy='all') SVC(C=100)],0.5732900432900433,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='all', shrinkage=0)","[RandomOverSampler(sampling_strategy='all', shrinkage=0) SVC(C=100)]",0.5518614718614718,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='all', shrinkage=1)","[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 RandomForestClassifier(max_features=3, min_samples_leaf=3, min_samples_split=8,
                        n_estimators=10)                                        ]",0.5866666666666667,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=8),"RandomOverSampler(sampling_strategy='all', shrinkage=2)","[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 RandomForestClassifier(max_features=3, min_samples_leaf=4, min_samples_split=8,
                        n_estimators=10)                                        ]",0.5669047619047619,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=20),"SMOTE(k_neighbors=1, sampling_strategy='minority')","[SMOTE(k_neighbors=1, sampling_strategy='minority') SVC(C=100)]",0.5822222222222222,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=20),"SMOTE(k_neighbors=2, sampling_strategy='minority')","[SMOTE(k_neighbors=2, sampling_strategy='minority') SVC(C=100)]",0.6022222222222222,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=20),"SMOTE(k_neighbors=3, sampling_strategy='minority')","[SMOTE(k_neighbors=3, sampling_strategy='minority') SVC(C=100)]",0.5604761904761905,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=20),"SMOTE(k_neighbors=1, sampling_strategy='all')","[SMOTE(k_neighbors=1, sampling_strategy='all') SVC(C=100)]",0.5822222222222222,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=20),"SMOTE(k_neighbors=2, sampling_strategy='all')","[SMOTE(k_neighbors=2, sampling_strategy='all') SVC(C=200)]",0.5077777777777778,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=20),"SMOTE(k_neighbors=3, sampling_strategy='all')","[SMOTE(k_neighbors=3, sampling_strategy='all') SVC(C=20)]",0.5240476190476191,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
"SelectFromModel(estimator=LogisticRegression(C=3, penalty='l1',
                                             solver='liblinear'),
                prefit=True)",IsolationForest(n_estimators=20),RandomOverSampler(sampling_strategy='minority'),"[RandomOverSampler(sampling_strategy='minority')
 AdaBoostClassifier(learning_rate=0.5, n_estimators=30)]",0.5593650793650793,"['cbo' 'fanin' 'fanout' 'wmc' 'dit' 'rfc' 'lcom' 'totalMethodsQty'
 'staticMethodsQty' 'publicMethodsQty' 'privateMethodsQty'
 'protectedMethodsQty' 'privateFieldsQty' 'nosi' 'loc' 'returnQty'
 'loopQty' 'tryCatchQty' 'numbersQty' 'mathOperationsQty' 'variablesQty'
 'uniqueWordsQty' 'modifiers']"
